event_id,disaster_title,category,event_date,lon,lat,source_url,primary_category,data_type
EONET_21660,Wildfire in France 1029730,Wildfires,2026-07-22 19:00:00+00:00,-1.124338578813,44.400917658033,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029730,Wildfires,disaster
EONET_21587,"Incident Complex COW CAMP COMPLEX, Malheur, Oregon",Wildfires,2026-07-21 21:41:00+00:00,-117.561983,44.334159,https://irwin.doi.gov/observer/incidents/2026-ORVAD-260194,Wildfires,disaster
EONET_21586,"Wildfire 188, Malheur, Oregon",Wildfires,2026-07-21 20:57:00+00:00,-117.555283,44.352583,https://irwin.doi.gov/observer/incidents/2026-ORVAD-260188,Wildfires,disaster
EONET_21593,"Wildfire Little Cottonwood, Eureka, Nevada",Wildfires,2026-07-21 20:36:00+00:00,-116.494367,40.33875,https://irwin.doi.gov/observer/incidents/2026-NVEURX-010317,Wildfires,disaster
EONET_21446,Wildfire in Australia 1029513,Wildfires,2026-07-21 19:00:00+00:00,136.43887685066,-13.081548416514,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029513,Wildfires,disaster
EONET_21538,Wildfire in France 1029628,Wildfires,2026-07-21 19:00:00+00:00,-1.0874298413953,44.854191800386,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029628,Wildfires,disaster
EONET_21604,Wildfire in Brazil 1029641,Wildfires,2026-07-21 19:00:00+00:00,-50.328240209257,-11.781185002874,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029641,Wildfires,disaster
EONET_21605,Wildfire in Algeria 1029645,Wildfires,2026-07-21 19:00:00+00:00,6.8157239353699,36.399218038114,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029645,Wildfires,disaster
EONET_21606,"Wildfire in Congo, Gabon 1029642",Wildfires,2026-07-21 19:00:00+00:00,14.285765822008,-2.1455478520845,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029642,Wildfires,disaster
EONET_21607,Wildfire in Spain 1029643,Wildfires,2026-07-21 19:00:00+00:00,-4.6513203869438,40.38158502666,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029643,Wildfires,disaster
EONET_21608,Wildfire in Tunisia 1029644,Wildfires,2026-07-21 19:00:00+00:00,8.4060701225206,36.258522048155,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029644,Wildfires,disaster
EONET_21661,Wildfire in Angola 1029689,Wildfires,2026-07-21 19:00:00+00:00,20.217546048279,-10.08686760936,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029689,Wildfires,disaster
EONET_21662,Wildfire in Angola 1029717,Wildfires,2026-07-21 19:00:00+00:00,16.444190550342,-10.186231178185,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029717,Wildfires,disaster
EONET_21663,Wildfire in Australia 1029739,Wildfires,2026-07-21 19:00:00+00:00,134.86192396914,-12.909741627137,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029739,Wildfires,disaster
EONET_21664,Wildfire in Australia 1029740,Wildfires,2026-07-21 19:00:00+00:00,130.79198032033,-18.559113532637,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029740,Wildfires,disaster
EONET_21585,"Wildfire COW, Malheur, Oregon",Wildfires,2026-07-21 18:57:00+00:00,-117.521417,44.354133,https://irwin.doi.gov/observer/incidents/2026-ORVAD-260187,Wildfires,disaster
EONET_21578,"Wildfire Fuhr Gulch, Moffat, Colorado",Wildfires,2026-07-21 18:39:00+00:00,-107.747133,40.422217,https://irwin.doi.gov/observer/incidents/2026-COMFX-000964,Wildfires,disaster
EONET_21596,"Wildfire 716 Complex 2, Treasure, Montana",Wildfires,2026-07-21 18:04:00+00:00,-107.48896,46.28964,https://irwin.doi.gov/observer/incidents/2026-MTLG33-260834,Wildfires,disaster
EONET_21592,"Wildfire LITTLE, Alameda, California",Wildfires,2026-07-21 17:43:00+00:00,-121.846737,37.602408,https://irwin.doi.gov/observer/incidents/2026-CASCU-003908,Wildfires,disaster
